+02835353327 | 1
+02837560649 | 1
+02839754364 | 1
+02895188571 | 1
+02895587202 | 1
+02931407667 | 1
+02931509142 | 1
+02933836229 | 1
+02966623296 | 1
+03099591131 | 1
+03160653213 | 1
+03165290737 | 1
+03167421479 | 1
+03167894020 | 1
+03194977946 | 1
+03195869041 | 1
+03198781428 | 1
+03207569636 | 1
+03208151283 | 1
+03230907022 | 1
+03236263868 | 1
+03255546716 | 1
+03263233163 | 1
+03282280989 | 1
+03282590585 | 1
+03287518723 | 1
+03329692243 | 1
+03360982645 | 1
+03376073519 | 1
+03384081612 | 1
+03387840617 | 1
+03387957336 | 1
+03394248728 | 1
+03410949820 | 1
+03414383920 | 1
+03428080032 | 1
+03472094686 | 1
+03480697506 | 1
+03497342417 | 1
+03517133192 | 1
+03527089178 | 1
+03528678165 | 1
+03539318294 | 1
+03550780227 | 1
+03557609511 | 1
+03560073058 | 1
+03560207297 | 1
+03569073874 | 1
+03590843861 | 1
+03598982546 | 1
+03601347284 | 1
+03605598141 | 1
+03630538915 | 1
+03655553437 | 1
+03670808068 | 1
+03704707530 | 1
+03709308784 | 1
+03716065106 | 1
+03718589517 | 1
+03729181678 | 1
+03746990503 | 1
+03822464548 | 1
+03837733442 | 1
+03899523395 | 1
+03899947059 | 1
+03905974566 | 1
+03937921032 | 1
+03943370101 | 1
+03952065929 | 1
+03971912572 | 1
+04035129238 | 1
+04071240013 | 1
+04075998449 | 1
+04133133436 | 1
+04151056285 | 1
+04151746582 | 1
+04167491242 | 1
+04179832242 | 1
+04198399854 | 1
+04216368702 | 1
+04243489208 | 1
+04246083834 | 1
+04251118912 | 1
+04257448003 | 1
+04260077325 | 1
+04277142741 | 1
+04293733862 | 1
+04315265624 | 1
+04318778902 | 1
+04336434061 | 1
+04356254654 | 1
+04356978029 | 1
+04368615215 | 1
+04381354966 | 1
+04414609286 | 1
+04461513427 | 1
+04478721221 | 1
+04567543769 | 1
+04622595029 | 1
+04623693408 | 1
+04647184152 | 1
+04703645887 | 1
+04705353639 | 1
+04734853522 | 1
+04742704611 | 1
+04752683715 | 1
+04772190419 | 1
+04789842104 | 1
+04795769394 | 1
+04820500710 | 1
+04823706261 | 1
+04824812985 | 1
+04826192547 | 1
+04861586282 | 1
+04994114963 | 1
+05028890113 | 1
+05046244876 | 1
+05051289640 | 1
+05061234851 | 1
+05079326838 | 1
+05104968892 | 1
+05114776216 | 1
+05122715236 | 1
+05185188269 | 1
+05190085613 | 1
+05199623198 | 1
+05263378129 | 1
+05276342803 | 1
+05285678136 | 1
+05303153260 | 1
+05341773647 | 1
+05373108202 | 1
+05382345546 | 1
+05386978793 | 1
+05412738338 | 1
+05425071271 | 1
+05431414677 | 1
+05453638978 | 1
+05474648338 | 1
+05481098453 | 1
+05494099486 | 1
+05498503070 | 1
+05519944349 | 1
+05575993920 | 1
+05605272376 | 1
+05614475633 | 1
+05645362342 | 1
+05656641782 | 1
+05672128579 | 1
+05703041569 | 1
+05715252895 | 1
+05723599043 | 1
+05738621176 | 1
+05740812971 | 1
+05789072513 | 1
+05843411573 | 1
+05902736250 | 1
+05904832676 | 1
+05931880789 | 1
+05932932786 | 1
+05949328846 | 1
+05956810470 | 1
+05990553189 | 1
+06011463717 | 1
+06042655408 | 1
+06058314973 | 1
+06077388497 | 1
+06080295168 | 1
+06097660124 | 1
+06132292863 | 1
+06137534049 | 1
+06144323555 | 1
+06160591641 | 1
+06182731200 | 1
+06185023667 | 1
+06192189096 | 1
+06196198617 | 1
+06208776377 | 1
+06215919907 | 1
+06243639588 | 1
+06320417170 | 1
+06324562206 | 1
+06327930996 | 1
+06340532711 | 1
+06418434988 | 1
+06422368927 | 1
+06430451317 | 1
+06475069453 | 1
+06476596709 | 1
+06509232575 | 1
+06512966534 | 1
+06534976254 | 1
+06535815020 | 1
+06545155904 | 1
+06586040878 | 1
+06609149280 | 1
+06731623410 | 1
+06750227665 | 1
+06767758299 | 1
+06804093028 | 1
+06817354288 | 1
+06842970690 | 1
+06850945021 | 1
+06856355960 | 1
+06874739317 | 1
+06894335114 | 1
+06895813059 | 1
+06910986197 | 1
+06937587656 | 1
+06943871047 | 1
+06963399128 | 1
+06970455439 | 1
+06986218272 | 1
+06991163395 | 1
+06995334701 | 1
+07060826291 | 1
+07062362225 | 1
+07071119803 | 1
+07090637603 | 1
+07139036778 | 1
+07146369961 | 1
+07148592038 | 1
+07200787587 | 1
+07201751379 | 1
+07201983758 | 1
+07227111294 | 1
+07271692055 | 1
+07296754822 | 1
+07304446288 | 1
+07312369377 | 1
+07328841759 | 1
+07337869041 | 1
+07348339517 | 1
+07359838623 | 1
+07364151363 | 1
+07392690157 | 1
+07393146852 | 1
+07393565668 | 1
+07397736052 | 1
+07405535556 | 1
+07433805259 | 1
+07453418935 | 1
+07475081432 | 1
+07487647850 | 1
+07487656281 | 1
+07497364334 | 1
+07507481787 | 1
+07523019737 | 1
+07569510504 | 1
+07590876379 | 1
+07627780917 | 1
+07641695956 | 1
+07692424719 | 1
+07701905736 | 1
+07702991788 | 1
+07719120343 | 1
+07740682885 | 1
+07762156713 | 1
+07775655651 | 1
+07854887244 | 1
+07861161395 | 1
+07880639043 | 1
+07891741066 | 1
+07926273885 | 1
+07928664829 | 1
+07937190147 | 1
+07937335164 | 1
+07949398012 | 1
+08001670883 | 1
+08017858448 | 1
+08036540399 | 1
+08042251910 | 1
+08042990314 | 1
+08054856133 | 1
+08087976190 | 1
+08163352152 | 1
+08164125862 | 1
+08166368696 | 1
+08184728547 | 1
+08209602276 | 1
+08228938829 | 1
+08230810211 | 1
+08232856915 | 1
+08233093575 | 1
+08237417042 | 1
+08247483781 | 1
+08265323685 | 1
+08279626720 | 1
+08287057821 | 1
+08307230114 | 1
+08307999235 | 1
+08318296870 | 1
+08364080368 | 1
+08380281432 | 1
+08389744409 | 1
+08390152965 | 1
+08446777449 | 1
+08465467066 | 1
+08471046390 | 1
+08523081113 | 1
+08548973215 | 1
+08603020425 | 1
+08619729564 | 1
+08641428130 | 1
+08645061902 | 1
+08648773712 | 1
+08687429018 | 1
+08688470451 | 1
+08705544212 | 1
+08773080853 | 1
+08788391150 | 1
+08813493211 | 1
+08814536392 | 1
+08837488471 | 1
+08838483451 | 1
+08838615697 | 1
+08838888344 | 1
+08855132508 | 1
+08864362285 | 1
+08882493459 | 1
+08900372902 | 1
+08905846198 | 1
+08906371218 | 1
+08947850795 | 1
+08968062105 | 1
+08988104649 | 1
+08991722450 | 1
+09007430246 | 1
+09008352615 | 1
+09031332396 | 1
+09036798443 | 1
+09036811224 | 1
+09053107203 | 1
+09053821809 | 1
+09064071880 | 1
+09092120086 | 1
+09185193071 | 1
+09198574233 | 1
+09225280280 | 1
+09226554114 | 1
+09233346930 | 1
+09267378440 | 1
+09277779483 | 1
+09280129606 | 1
+09293713839 | 1
+09295424908 | 1
+09302395610 | 1
+09321102884 | 1
+09360709528 | 1
+09364002644 | 1
+09368757602 | 1
+09424837176 | 1
+09454090298 | 1
+09462014904 | 1
+09471525641 | 1
+09503753963 | 1
+09517961510 | 1
+09518572641 | 1
+09521101109 | 1
+09561823967 | 1
+09642047312 | 1
+09658513061 | 1
+09726505807 | 1
+09732316425 | 1
+09759505024 | 1
+09784515621 | 1
+09785905643 | 1
+09787258097 | 1
+09822806035 | 1
+09838968461 | 1
+09846328778 | 1
+09868568598 | 1
+09879661180 | 1
+09885340140 | 1
+09899075934 | 1
+09925102781 | 1
+09935313555 | 1
+09943808642 | 1
+09956095469 | 1
+09980265155 | 1
+09998618228 | 1
+10025980611 | 1
+10032762070 | 1
+10064211404 | 1
+10106793791 | 1
+10109696990 | 1
+10118845842 | 1
+10141936980 | 1
+10156837237 | 1
+10159140520 | 1
+10163420438 | 1
+10175133671 | 1
+10179538305 | 1
+10201048890 | 1
+10209608184 | 1
+10246747844 | 1
+10249226218 | 1
+10295567436 | 1
+10295799046 | 1
+10302660728 | 1
+10317764959 | 1
+10328753165 | 1
+10336331048 | 1
+10364422938 | 1
+10372315871 | 1
+10376438574 | 1
+10383951896 | 1
+10414382542 | 1
+10426231937 | 1
+10446267441 | 1
+10446864554 | 1
+10459128633 | 1
+10464143078 | 1
+10484639431 | 1
+10486582180 | 1
+10600013431 | 1
+10613097020 | 1
+10614979250 | 1
+10631892198 | 1
+10650606120 | 1
+10663491802 | 1
+10712260553 | 1
+10735012715 | 1
+10736068943 | 1
+10759444228 | 1
+10766620557 | 1
+10816590395 | 1
+10841308081 | 1
+10872372674 | 1
+10886548781 | 1
+10925373499 | 1
+10932080185 | 1
+10933624918 | 1
+10935986951 | 1
+10939874077 | 1
+10951968789 | 1
+10967290971 | 1
+10973169258 | 1
+10976922913 | 1
+10982183331 | 1
+10985454451 | 1
+11000413962 | 1
+11002649848 | 1
+11025621877 | 1
+11046382183 | 1
+11048567245 | 1
+11056138705 | 1
+11062438613 | 1
+11093002779 | 1
+11126407779 | 1
+11148582252 | 1
+11179398967 | 1
+11191174752 | 1
+11217469742 | 1
+11225759684 | 1
+11230623344 | 1
+11240399792 | 1
+11281434491 | 1
+11288255796 | 1
+11300063453 | 1
+11307665608 | 1
+11309838471 | 1
+11313683143 | 1
+11339326335 | 1
+11368069884 | 1
+11369170411 | 1
+11390540713 | 1
+11417169408 | 1
+11495127847 | 1
+11511469993 | 1
+11528399344 | 1
+11535739100 | 1
+11539643488 | 1
+11544259351 | 1
+11558936924 | 1
+11588648106 | 1
+11608258752 | 1
+11614897333 | 1
+11634413229 | 1
+11649262486 | 1
+11652912171 | 1
+11657926576 | 1
+11659050598 | 1
+11663392429 | 1
+11675991140 | 1
+11691883141 | 1
+11742625281 | 1
+11751245414 | 1
+11803137062 | 1
+11866053365 | 1
+11868602101 | 1
+11890179228 | 1
+11963745034 | 1
+11991838151 | 1
+12021769831 | 1
+12026444207 | 1
+12037230784 | 1
+12042502205 | 1
+12061988666 | 1
+12080252041 | 1
+12090213178 | 1
+12108559971 | 1
+12113230528 | 1
+12118755780 | 1
+12149296276 | 1
+12191860676 | 1
+12197308770 | 1
+12221741324 | 1
+12230814819 | 1
+12243915601 | 1
+12252285622 | 1
+12263861485 | 1
+12265936913 | 1
+12282801600 | 1
+12283425610 | 1
+12294899523 | 1
+12302695594 | 1
+12304483278 | 1
+12323548472 | 1
+12326440164 | 1
+12327168547 | 1
+12351772565 | 1
+12389130433 | 1
+12405717770 | 1
+12418658741 | 1
+12425981723 | 1
+12449584806 | 1
+12464201515 | 1
+12505720652 | 1
+12515733530 | 1
+12518438001 | 1
+12582308698 | 1
+12583357722 | 1
+12584701738 | 1
+12585307633 | 1
+12604481686 | 1
+12608077711 | 1
+12623866499 | 1
+12658448756 | 1
+12685472422 | 1
+12709270883 | 1
+12731086257 | 1
+12735420343 | 1
+12739362115 | 1
+12743740495 | 1
+12744909952 | 1
+12759580852 | 1
+12785553262 | 1
+12843252100 | 1
+12867640366 | 1
+12875731408 | 1
+12886101176 | 1
+12910889990 | 1
+12922922453 | 1
+12931280948 | 1
+12945814049 | 1
+12993502977 | 1
+13053251191 | 1
+13085988025 | 1
+13108200603 | 1
+13115136309 | 1
+13115854385 | 1
+13120165286 | 1
+13134608804 | 1
+13159241268 | 1
+13166841993 | 1
+13183757984 | 1
+13236092947 | 1
+13238231659 | 1
+13254579342 | 1
+13265779037 | 1
+13279101972 | 1
+13294835429 | 1
+13321940155 | 1
+13322003943 | 1
+13360977111 | 1
+13399273032 | 1
+13427358181 | 1
+13430335185 | 1
+13431830356 | 1
+13458515287 | 1
+13465845360 | 1
+13469609019 | 1
+13502989942 | 1
+13520361659 | 1
+13526114890 | 1
+13552100964 | 1
+13560551592 | 1
+13565103756 | 1
+13591517346 | 1
+13656860006 | 1
+13709411077 | 1
+13713507015 | 1
+13719385790 | 1
+13726141730 | 1
+13763058198 | 1
+13792151715 | 1
+13797381791 | 1
+13805982653 | 1
+13816583555 | 1
+13828602313 | 1
+13828975777 | 1
+13833820727 | 1
+13839590587 | 1
+13841125312 | 1
+13848997348 | 1
+13878823330 | 1
+13914553342 | 1
+13917450725 | 1
+13919623689 | 1
+13959936023 | 1
+14010652379 | 1
+14024615156 | 1
+14031376447 | 1
+14049971575 | 1
+14051602015 | 1
+14070332796 | 1
+14099015884 | 1
+14150550909 | 1
+14164486842 | 1
+14177288003 | 1
+14200729579 | 1
+14200838846 | 1
+14203612401 | 1
+14221079148 | 1
+14230530233 | 1
+14247009461 | 1
+14303821058 | 1
+14314924331 | 1
+14327752342 | 1
+14327842468 | 1
+14374618992 | 1
+14393782935 | 1
+14411552935 | 1
+14444319585 | 1
+14445107161 | 1
+14467894626 | 1
+14482143322 | 1
+14516607334 | 1
+14519507614 | 1
+14551672457 | 1
+14560477377 | 1
+14560756690 | 1
+14565011951 | 1
+14577106246 | 1
+14596813348 | 1
+14599167330 | 1
+14610282144 | 1
+14672531233 | 1
+14681782004 | 1
+14685249856 | 1
+14692188113 | 1
+14702448872 | 1
+14724940796 | 1
+14725454147 | 1
+14779391503 | 1
+14780871589 | 1
+14792534163 | 1
+14799428747 | 1
+14866526796 | 1
+14875249651 | 1
+14884039207 | 1
+14900384734 | 1
+14922346924 | 1
+14927695840 | 1
+14935163468 | 1
+14944444675 | 1
+14955134545 | 1
+15073961069 | 1
+15083057556 | 1
+15124502631 | 1
+15138078703 | 1
+15140363903 | 1
+15181288608 | 1
+15190101127 | 1
+15217747376 | 1
+15225873807 | 1
+15237202946 | 1
+15283942147 | 1
+15310006525 | 1
+15317508303 | 1
+15346584185 | 1
+15356864116 | 1
+15375807405 | 1
+15475696441 | 1
+15481682271 | 1
+15493687395 | 1
+15506503019 | 1
+15532689734 | 1
+15551526016 | 1
+15562414384 | 1
+15578094989 | 1
+15581468038 | 1
+15597644768 | 1
+15616351384 | 1
+15667969069 | 1
+15671648725 | 1
+15678126823 | 1
+15686261487 | 1
+15705265230 | 1
+15724375555 | 1
+15726851023 | 1
+15736333011 | 1
+15747151011 | 1
+15759115118 | 1
+15773842914 | 1
+15782284342 | 1
+15801082875 | 1
+15803143296 | 1
+15825075168 | 1
+15842117031 | 1
+15861199733 | 1
+15885863836 | 1
+15903838687 | 1
+15912808679 | 1
+15963694884 | 1
+15976926899 | 1
+15987973044 | 1
+16008423987 | 1
+16040066288 | 1
+16063235793 | 1
+16067387650 | 1
+16130221352 | 1
+16142783593 | 1
+16159128890 | 1
+16169771889 | 1
+16170902409 | 1
+16184786674 | 1
+16184822788 | 1
+16192396043 | 1
+16197143149 | 1
+16220285280 | 1
+16228269208 | 1
+16252667762 | 1
+16253564421 | 1
+16259163447 | 1
+16295855151 | 1
+16304810287 | 1
+16338579335 | 1
+16339483691 | 1
+16355437126 | 1
+16370014193 | 1
+16403508893 | 1
+16426588832 | 1
+16447233012 | 1
+16475872441 | 1
+16476237116 | 1
+16491445708 | 1
+16511483199 | 1
+16579685808 | 1
+16582502850 | 1
+16596122856 | 1
+16602259459 | 1
+16606187343 | 1
+16606319054 | 1
+16607438398 | 1
+16614847512 | 1
+16632252355 | 1
+16654038792 | 1
+16668112129 | 1
+16683814767 | 1
+16759048615 | 1
+16779625511 | 1
+16783045245 | 1
+16791106666 | 1
+16796088666 | 1
+16805668564 | 1
+16810714248 | 1
+16819075326 | 1
+16870412746 | 1
+16872774629 | 1
+16922998489 | 1
+16954638548 | 1
+16993075408 | 1
+17000387173 | 1
+17024193861 | 1
+17031105659 | 1
+17035350703 | 1
+17042367888 | 1
+17058853768 | 1
+17074456703 | 1
+17115582448 | 1
+17117391348 | 1
+17117668931 | 1
+17119978597 | 1
+17185977162 | 1
+17200913363 | 1
+17211192878 | 1
+17230425515 | 1
+17234333337 | 1
+17246855267 | 1
+17264485834 | 1
+17269789601 | 1
+17284315266 | 1
+17306683682 | 1
+17316797285 | 1
+17320162973 | 1
+17332967432 | 1
+17375955133 | 1
+17389145443 | 1
+17406748132 | 1
+17407452772 | 1
+17452148024 | 1
+17453053552 | 1
+17458340273 | 1
+17477025042 | 1
+17514331823 | 1
+17519395917 | 1
+17521881938 | 1
+17548005781 | 1
+17570758867 | 1
+17592896960 | 1
+17594084377 | 1
+17615433570 | 1
+17630323935 | 1
+17632704665 | 1
+17651127689 | 1
+17662862068 | 1
+17675833302 | 1
+17698718995 | 1
+17750721524 | 1
+17794248121 | 1
+17810092138 | 1
+17822211661 | 1
+17822567923 | 1
+17838655234 | 1
+17855430731 | 1
+17865487101 | 1
+17935071250 | 1
+17958665034 | 1
+17976824615 | 1
+17997687652 | 1
+18008541136 | 1
+18060914083 | 1
+18062416189 | 1
+18070820311 | 1
+18071087206 | 1
+18076070445 | 1
+18110542982 | 1
+18111043266 | 1
+18111934259 | 1
+18127416657 | 1
+18200548152 | 1
+18219415159 | 1
+18247588518 | 1
+18248721220 | 1
+18269694462 | 1
+18271103991 | 1
+18275375138 | 1
+18281257689 | 1
+18282069078 | 1
+18370918708 | 1
+18437006467 | 1
+18448416855 | 1
+18461537036 | 1
+18471230952 | 1
+18482182755 | 1
+18485427755 | 1
+18530792668 | 1
+18537256179 | 1
+18539999728 | 1
+18548356614 | 1
+18565566440 | 1
+18574766807 | 1
+18590733912 | 1
+18613353339 | 1
+18615648414 | 1
+18616114611 | 1
+18618312019 | 1
+18660256526 | 1
+18664094559 | 1
+18698697063 | 1
+18704964657 | 1
+18731067481 | 1
+18742944465 | 1
+18743685272 | 1
+18768321002 | 1
+18784312413 | 1
+18912766899 | 1
+18933452705 | 1
+18940337565 | 1
+18982292798 | 1
+18983975283 | 1
+18987459380 | 1
+18995467201 | 1
+19019960232 | 1
+19039410338 | 1
+19080758240 | 1
+19114163676 | 1
+19138095435 | 1
+19145838453 | 1
+19145901026 | 1
+19168401449 | 1
+19177470599 | 1
+19178631566 | 1
+19199005694 | 1
+19206745727 | 1
+19227852648 | 1
+19231621618 | 1
+19250863000 | 1
+19273242915 | 1
+19332735119 | 1
+19336188276 | 1
+19369251781 | 1
+19370122108 | 1
+19417713896 | 1
+19427391915 | 1
+19492626723 | 1
+19501220930 | 1
+19514695060 | 1
+19519289780 | 1
+19521499124 | 1
+19532610445 | 1
+19544901314 | 1
+19561325889 | 1
+19577256849 | 1
+19579886432 | 1
+19586880276 | 1
+19620237273 | 1
+19646188601 | 1
+19648243656 | 1
+19662480393 | 1
+19674294474 | 1
+19685283753 | 1
+19685336890 | 1
+19713474047 | 1
+19729045546 | 1
+19733053389 | 1
+19736904804 | 1
+19743426442 | 1
+19746553012 | 1
+19776578390 | 1
+19790476551 | 1
+19841551002 | 1
+19874225190 | 1
+19954221225 | 1
+19990075221 | 1
+20003504253 | 1
+20011303782 | 1
+20031882805 | 1
+20034099999 | 1
+20040660096 | 1
+20072453782 | 1
+20073041685 | 1
+20100082380 | 1
+20100907005 | 1
+20133869275 | 1
+20149636730 | 1
+20154066997 | 1
+20172678210 | 1
+20197054494 | 1
+20211087212 | 1
+20244553764 | 1
+20244873989 | 1
+20257470570 | 1
+20283823677 | 1
+20299559065 | 1
+20321676805 | 1
+20324183269 | 1
+20415417507 | 1
+20416398231 | 1
+20436803246 | 1
+20445199374 | 1
+20451290311 | 1
+20457449378 | 1
+20458046054 | 1
+20484473047 | 1
+20491348589 | 1
+20496953655 | 1
+20498967131 | 1
+20504290601 | 1
+20515698645 | 1
+20553071414 | 1
+20556630170 | 1
+20567802813 | 1
+20568678186 | 1
+20595711296 | 1
+20595873693 | 1
+20622492752 | 1
+20624055716 | 1
+20625308129 | 1
+20627815800 | 1
+20633957562 | 1
+20654827818 | 1
+20657840182 | 1
+20726077846 | 1
+20738046867 | 1
+20757749725 | 1
+20839130489 | 1
+20865630428 | 1
+20871361444 | 1
+20918554631 | 1
+20933474608 | 1
+20942350124 | 1
+20957587359 | 1
+20977415104 | 1
+20988701945 | 1
+20995838860 | 1
+21014855995 | 1
+21020369915 | 1
+21045382540 | 1
+21085438201 | 1
+21117214447 | 1
+21119755323 | 1
+21188683040 | 1
+21210802245 | 1
+21242652319 | 1
+21254997816 | 1
+21258902385 | 1
+21272156146 | 1
+21273600424 | 1
+21277496921 | 1
+21288073603 | 1
+21328899073 | 1
+21346337443 | 1
+21367678942 | 1
+21372753036 | 1
+21410684184 | 1
+21422961547 | 1
+21426835717 | 1
+21428079225 | 1
+21437591514 | 1
+21459780911 | 1
+21504102051 | 1
+21526726465 | 1
+21527310479 | 1
+21530633719 | 1
+21550080853 | 1
+21584241133 | 1
+21586449303 | 1
+21615499361 | 1
+21646236917 | 1
+21649593665 | 1
+21674891365 | 1
+21678817470 | 1
+21718662602 | 1
+21733972512 | 1
+21768028087 | 1
+21771545079 | 1
+21778645889 | 1
+21785537324 | 1
+21790234374 | 1
+21795744177 | 1
+21830149071 | 1
+21830476948 | 1
+21841839751 | 1
+21847136844 | 1
+21849178472 | 1
+21854742094 | 1
+21862356781 | 1
+21900886205 | 1
+21916066612 | 1
+21976235842 | 1
+21976335132 | 1
+21996939188 | 1
+22001151076 | 1
+22017915162 | 1
+22018613304 | 1
+22030444736 | 1
+22036051810 | 1
+22050861277 | 1
+22055120806 | 1
+22065919624 | 1
+22088939487 | 1
+22095618133 | 1
+22161060329 | 1
+22163509987 | 1
+22165802366 | 1
+22175636026 | 1
+22208912819 | 1
+22270235142 | 1
+22277387496 | 1
+22338714966 | 1
+22343632451 | 1
+22346386918 | 1
+22394904352 | 1
+22425803493 | 1
+22437150665 | 1
+22444215821 | 1
+22467197364 | 1
+22484620195 | 1
+22496738434 | 1
+22500256761 | 1
+22507325786 | 1
+22514375889 | 1
+22523125133 | 1
+22531050408 | 1
+22535821606 | 1
+22558106895 | 1
+22594678876 | 1
+22623844316 | 1
+22642913634 | 1
+22648169924 | 1
+22649550916 | 1
+22655457859 | 1
+22674591305 | 1
+22694144625 | 1
+22720723304 | 1
+22746181767 | 1
+22771608191 | 1
+22773062860 | 1
+22781524512 | 1
+22800555759 | 1
+22816879290 | 1
+22819643672 | 1
+22828660964 | 1
+22844216766 | 1
+22976672784 | 1
+22977182106 | 1
+22978978665 | 1
+22992095522 | 1
+23026245309 | 1
+23060525993 | 1
+23071621030 | 1
+23075988519 | 1
+23088231609 | 1
+23149280269 | 1
+23162232430 | 1
+23177951135 | 1
+23179450726 | 1
+23189296232 | 1
+23213210322 | 1
+23235119181 | 1
+23243823169 | 1
+23258125581 | 1
+23262757322 | 1
+23277480320 | 1
+23283185966 | 1
+23300163013 | 1
+23315501987 | 1
+23342412555 | 1
+23344439563 | 1
+23399583875 | 1
+23418261470 | 1
+23431676130 | 1
+23432438858 | 1
+23436857178 | 1
+23481625502 | 1
+23522754526 | 1
+23547941001 | 1
+23586294246 | 1
+23600006256 | 1
+23618393721 | 1
+23643740146 | 1
+23665446961 | 1
+23741127461 | 1
+23756685382 | 1
+23800063834 | 1
+23802659392 | 1
+23817985816 | 1
+23828016755 | 1
+23845078652 | 1
+23855303421 | 1
+23857225989 | 1
+23887729697 | 1
+23890765626 | 1
+23925213798 | 1
+23947502960 | 1
+23963819281 | 1
+23989516868 | 1
+23989674488 | 1
+24018462498 | 1
+24070854201 | 1
+24109337494 | 1
+24113707378 | 1
+24117065299 | 1
+24137856359 | 1
+24158064930 | 1
+24195512435 | 1
+24215392047 | 1
+24219461775 | 1
+24258169405 | 1
+24273481690 | 1
+24289560379 | 1
+24323737332 | 1
+24337890501 | 1
+24340012076 | 1
+24356617736 | 1
+24374553663 | 1
+24374854654 | 1
+24415449249 | 1
+24425453222 | 1
+24478896871 | 1
+24505629586 | 1
+24506887521 | 1
+24507953624 | 1
+24515384091 | 1
+24519773566 | 1
+24540152297 | 1
+24553867393 | 1
+24559657308 | 1
+24571170855 | 1
+24572263006 | 1
+24588623113 | 1
+24599240791 | 1
+24632449587 | 1
+24644176211 | 1
+24651266165 | 1
+24689101998 | 1
+24699604382 | 1
+24707155391 | 1
+24719215847 | 1
+24721980568 | 1
+24729407831 | 1
+24733322154 | 1
+24739165551 | 1
+24776503569 | 1
+24808987802 | 1
+24857601438 | 1
+24870076678 | 1
+24887149506 | 1
+24901352625 | 1
+24954095768 | 1
+24962845770 | 1
+24987859417 | 1
+25043005694 | 1
+25051997254 | 1
+25061425171 | 1
+25065850465 | 1
+25070881800 | 1
+25140558172 | 1
+25168808587 | 1
+25172950657 | 1
+25172993337 | 1
+25183612201 | 1
+25187582944 | 1
+25188832159 | 1
+25193353252 | 1
+25218722998 | 1
+25242845274 | 1
+25243880792 | 1
+25247315515 | 1
+25260987308 | 1
+25277956449 | 1
+25307967104 | 1
+25318938261 | 1
+25324270854 | 1
+25329750636 | 1
+25422165300 | 1
+25438957298 | 1
+25452035639 | 1
+25483997587 | 1
+25497631073 | 1
+25497916570 | 1
+25500134185 | 1
+25512323160 | 1
+25550905602 | 1
+25553374056 | 1
+25577880806 | 1
+25582051186 | 1
+25585725841 | 1
+25632506195 | 1
+25635349696 | 1
+25646886276 | 1
+25649204241 | 1
+25660213651 | 1
+25682426681 | 1
